浙江频道 2026/07/28 12:22:10 更新,#genre#
江苏卫视4K,http://113.122.170.43:8188/udp/239.21.2.183:5002$2160p
浙江卫视4K,http://113.122.170.43:8188/udp/239.21.2.182:5002$2160p
深圳卫视4K,http://113.122.170.43:8188/udp/239.21.2.174:5002
湖南卫视4K,http://113.122.170.43:8188/udp/239.21.2.181:5002$2160p

三沙卫视,http://113.122.170.43:8188/udp/239.21.2.9:5002$576p
东南卫视,http://113.122.170.43:8188/udp/239.21.1.113:5002$1080p
东方卫视,http://113.122.170.43:8188/udp/239.21.1.111:5002$1080p
云南卫视,http://113.122.170.43:8188/udp/239.21.2.86:5002
兵团卫视,http://113.122.170.43:8188/udp/239.21.1.234:5002$576p
兵团卫视,http://113.122.170.43:8188/udp/239.21.2.188:5002$1080p
内蒙古卫视,http://113.122.170.43:8188/udp/239.21.1.41:5002$576p
内蒙古卫视,http://113.122.170.43:8188/udp/239.21.2.194:5002
农林卫视,http://113.122.170.43:8188/udp/239.21.1.235:5002$576p
北京卫视,http://113.122.170.43:8188/udp/239.21.1.88:5002
厦门卫视,http://113.122.170.43:8188/udp/239.21.2.6:5002$576p
吉林卫视,http://113.122.170.43:8188/udp/239.21.2.49:5002
四川卫视,http://113.122.170.43:8188/udp/239.21.2.15:5002$1080p
天津卫视,http://113.122.170.43:8188/udp/239.21.1.165:5002$1080p
宁夏卫视,http://113.122.170.43:8188/udp/239.21.1.44:5002
宁夏卫视,http://113.122.170.43:8188/udp/239.21.2.189:5002$1080p
安徽卫视,http://113.122.170.43:8188/udp/239.21.1.159:5002
山西卫视,http://113.122.170.43:8188/udp/239.21.1.33:5002
广东卫视,http://113.122.170.43:8188/udp/239.21.1.92:5002$1080p
广西卫视,http://113.122.170.43:8188/udp/239.21.2.87:5002
延边卫视,http://113.122.170.43:8188/udp/239.21.2.137:5002
新疆卫视,http://113.122.170.43:8188/udp/239.21.1.45:5002$576p
新疆卫视,http://113.122.170.43:8188/udp/239.21.2.187:5002$1080p
江苏卫视,http://113.122.170.43:8188/udp/239.21.1.89:5002$1080p
江西卫视,http://113.122.170.43:8188/udp/239.21.1.167:5002$1080p
河北卫视,http://113.122.170.43:8188/udp/239.21.1.168:5002$1080p
河南卫视,http://113.122.170.43:8188/udp/239.21.2.37:5002
浙江卫视,http://113.122.170.43:8188/udp/239.21.1.90:5002$1080p
海南卫视,http://113.122.170.43:8188/udp/239.21.2.14:5002$1080p
深圳卫视,http://113.122.170.43:8188/udp/239.21.1.93:5002
湖北卫视,http://113.122.170.43:8188/udp/239.21.1.163:5002$1080p
湖南卫视,http://113.122.170.43:8188/udp/239.21.1.158:5002$1080p
甘肃卫视,http://113.122.170.43:8188/udp/239.21.2.22:5002$1080p
西藏卫视,http://113.122.170.43:8188/udp/239.21.1.46:5002
西藏卫视,http://113.122.170.43:8188/udp/239.21.2.186:5002$1080p
贵州卫视,http://113.122.170.43:8188/udp/239.21.1.166:5002$1080p
辽宁卫视,http://113.122.170.43:8188/udp/239.21.1.164:5002
重庆卫视,http://113.122.170.43:8188/udp/239.21.1.233:5002$1080p
陕西卫视,http://113.122.170.43:8188/udp/239.21.1.30:5002$576p
陕西卫视,http://113.122.170.43:8188/udp/239.21.2.193:5002
青海卫视,http://113.122.170.43:8188/udp/239.21.2.51:5002
青海卫视,http://113.122.170.43:8188/udp/239.21.2.85:5002
黑龙江卫视,http://113.122.170.43:8188/udp/239.21.1.91:5002
东方财经,http://113.122.170.43:8188/udp/239.21.2.108:5002
中华特产,http://113.122.170.43:8188/udp/239.21.2.177:5002
中国交通,http://113.122.170.43:8188/udp/239.21.1.115:5002$1080p
中央新影-中学生,http://113.122.170.43:8188/udp/239.21.2.176:5002
乐游,http://113.122.170.43:8188/udp/239.21.2.104:5002
书画,http://113.122.170.43:8188/udp/239.21.2.111:5002
优优宝贝,http://113.122.170.43:8188/udp/239.21.2.94:5002
优漫卡通,http://113.122.170.43:8188/udp/239.21.1.50:5002$576p
嘉佳卡通,http://113.122.170.43:8188/udp/239.21.2.5:5002$576p
动漫秀场,http://113.122.170.43:8188/udp/239.21.2.92:5002
四海钓鱼,http://113.122.170.43:8188/udp/239.21.2.180:5002
快乐垂钓,http://113.122.170.43:8188/udp/239.21.2.97:5002
文物宝库,http://113.122.170.43:8188/udp/239.21.2.109:5002
新动漫,http://113.122.170.43:8188/udp/239.21.2.93:5002$576p
梨园频道,http://113.122.170.43:8188/udp/239.21.2.101:5002
武术世界,http://113.122.170.43:8188/udp/239.21.2.96:5002
求索纪录,http://113.122.170.43:8188/udp/239.21.2.159:5002
法治天地,http://113.122.170.43:8188/udp/239.21.2.105:5002
游戏风云,http://113.122.170.43:8188/udp/239.21.2.107:5002
环球旅游,http://113.122.170.43:8188/udp/239.21.2.115:5002
生态环境,http://113.122.170.43:8188/udp/239.21.2.160:5002
生活时尚,http://113.122.170.43:8188/udp/239.21.2.103:5002
精彩影视,http://113.122.170.43:8188/udp/239.21.2.91:5002
财富天下,http://113.122.170.43:8188/udp/239.21.1.127:5002$1080p
都市剧场,http://113.122.170.43:8188/udp/239.21.2.90:5002
重庆汽摩,http://113.122.170.43:8188/udp/239.21.2.142:5002
重温经典影视,http://113.122.170.43:8188/udp/239.21.2.77:5002
金色学堂,http://113.122.170.43:8188/udp/239.21.2.102:5002
金鹰卡通,http://113.122.170.43:8188/udp/239.21.2.121:5002
金鹰纪实,http://113.122.170.43:8188/udp/239.21.1.170:5002$1080p
山东卫视,http://113.122.170.43:8188/udp/239.21.1.87:5002$1080p
山东卫视,http://113.122.170.43:8188/udp/239.21.2.130:5002
山东卫视,http://113.122.170.43:8188/udp/239.21.2.157:5002
山东卫视,http://113.122.170.43:8188/udp/239.21.2.158:5002
山东九画面,http://113.122.170.43:8188/udp/239.21.1.203:5002$1080p
山东体育休闲,http://113.122.170.43:8188/udp/239.21.1.141:5002
山东农科,http://113.122.170.43:8188/udp/239.21.1.183:5002$1080p
山东少儿,http://113.122.170.43:8188/udp/239.21.1.208:5002$1080p
山东居家购物,http://113.122.170.43:8188/udp/239.21.1.112:5002
山东教育,http://113.122.170.43:8188/udp/239.21.1.169:5002
山东文旅,http://113.122.170.43:8188/udp/239.21.1.176:5002$1080p
山东新闻,http://113.122.170.43:8188/udp/239.21.1.140:5002
山东生活,http://113.122.170.43:8188/udp/239.21.1.175:5002$1080p
山东综艺,http://113.122.170.43:8188/udp/239.21.1.177:5002$1080p
山东齐鲁,http://113.122.170.43:8188/udp/239.21.1.134:5002
山东交通广播,http://113.122.170.43:8188/udp/239.21.2.151:5002
山东经济广播,http://113.122.170.43:8188/udp/239.21.2.148:5002
山东广播,http://113.122.170.43:8188/udp/239.21.1.66:5002
山东广播,http://113.122.170.43:8188/udp/239.21.2.36:5002
东平综合,http://113.122.170.43:8188/udp/239.21.1.216:5002$1080p
东昌综合,http://113.122.170.43:8188/udp/239.21.2.190:5002
东明新闻综合,http://113.122.170.43:8188/udp/239.21.1.246:5002$576p
东营公共,http://113.122.170.43:8188/udp/239.21.1.82:5002
东营新闻综合,http://113.122.170.43:8188/udp/239.21.1.81:5002$576p
东阿综合,http://113.122.170.43:8188/udp/239.21.2.61:5002
临朐综合,http://113.122.170.43:8188/udp/239.21.2.62:5002
临沭综合,http://113.122.170.43:8188/udp/239.21.2.154:5002
临淄新闻综合,http://113.122.170.43:8188/udp/239.21.2.192:5002
临清综合,http://113.122.170.43:8188/udp/239.21.2.123:5002
乳山综合,http://113.122.170.43:8188/udp/239.21.1.220:5002$1080p
五莲综合,http://113.122.170.43:8188/udp/239.21.1.250:5002$576p
五莲综合,http://113.122.170.43:8188/udp/239.21.2.191:5002
任城影视娱乐,http://113.122.170.43:8188/udp/239.21.2.144:5002
任城新闻综合,http://113.122.170.43:8188/udp/239.21.2.143:5002
兖州综合,http://113.122.170.43:8188/udp/239.21.1.224:5002$1080p
兰陵公共,http://113.122.170.43:8188/udp/239.21.2.63:5002
兰陵综合,http://113.122.170.43:8188/udp/239.21.1.237:5002$1080p
冠县综合,http://113.122.170.43:8188/udp/239.21.2.149:5002
单县综合,http://113.122.170.43:8188/udp/239.21.2.21:5002$1080p
历城综合,http://113.122.170.43:8188/udp/239.21.2.132:5002
周村新闻,http://113.122.170.43:8188/udp/239.21.2.150:5002
商河综合,http://113.122.170.43:8188/udp/239.21.2.53:5002
嘉祥综合,http://113.122.170.43:8188/udp/239.21.2.84:5002
夏津公共,http://113.122.170.43:8188/udp/239.21.1.102:5002
夏津综合,http://113.122.170.43:8188/udp/239.21.1.106:5002$1080p
威海新闻综合,http://113.122.170.43:8188/udp/239.21.2.155:5002
威海海洋生活,http://113.122.170.43:8188/udp/239.21.2.156:5002
宁津综合,http://113.122.170.43:8188/udp/239.21.2.50:5002
宁阳2套,http://113.122.170.43:8188/udp/239.21.1.144:5002
宁阳综合,http://113.122.170.43:8188/udp/239.21.1.143:5002$1080p
安丘综合,http://113.122.170.43:8188/udp/239.21.2.13:5002$1080p
定陶综合,http://113.122.170.43:8188/udp/239.21.1.244:5002$1080p
寿光综合,http://113.122.170.43:8188/udp/239.21.1.180:5002$576p
寿光蔬菜,http://113.122.170.43:8188/udp/239.21.1.218:5002$1080p
岚山综合,http://113.122.170.43:8188/udp/239.21.1.209:5002$1080p
岱岳综合,http://113.122.170.43:8188/udp/239.21.2.139:5002
崂山综合,http://113.122.170.43:8188/udp/239.21.1.223:5002$1080p
崂山综合,http://113.122.170.43:8188/udp/239.21.2.122:5002
巨野综合,http://113.122.170.43:8188/udp/239.21.1.215:5002$1080p
平原综合,http://113.122.170.43:8188/udp/239.21.1.243:5002$1080p
平度综合,http://113.122.170.43:8188/udp/239.21.1.228:5002$1080p
平阴综合,http://113.122.170.43:8188/udp/239.21.1.221:5002$1080p
广饶综合,http://113.122.170.43:8188/udp/239.21.1.193:5002$1080p
张店综合,http://113.122.170.43:8188/udp/239.21.2.138:5002
德州新闻综合,http://113.122.170.43:8188/udp/239.21.1.75:5002$1080p
德州经济生活,http://113.122.170.43:8188/udp/239.21.1.76:5002$1080p
惠民综合,http://113.122.170.43:8188/udp/239.21.1.181:5002$576p
招远综合,http://113.122.170.43:8188/udp/239.21.2.145:5002
文登TV1,http://113.122.170.43:8188/udp/239.21.1.174:5002$1080p
新泰乡村,http://113.122.170.43:8188/udp/239.21.1.248:5002$1080p
新泰综合,http://113.122.170.43:8188/udp/239.21.1.210:5002$1080p
无棣综合,http://113.122.170.43:8188/udp/239.21.1.214:5002$1080p
日照公共,http://113.122.170.43:8188/udp/239.21.2.81:5002
日照新闻综合,http://113.122.170.43:8188/udp/239.21.1.79:5002$576p
日照科教,http://113.122.170.43:8188/udp/239.21.1.80:5002$576p
昌乐综合,http://113.122.170.43:8188/udp/239.21.1.245:5002$1080p
昌邑综合,http://113.122.170.43:8188/udp/239.21.2.27:5002$1080p
曲阜综合,http://113.122.170.43:8188/udp/239.21.1.225:5002$1080p
栖霞综合,http://113.122.170.43:8188/udp/239.21.1.229:5002$576p
桓台综合,http://113.122.170.43:8188/udp/239.21.1.105:5002$576p
梁山综合,http://113.122.170.43:8188/udp/239.21.2.12:5002$1080p
武城综合,http://113.122.170.43:8188/udp/239.21.1.239:5002$1080p
汶上综合,http://113.122.170.43:8188/udp/239.21.2.175:5002
沂水生活,http://113.122.170.43:8188/udp/239.21.2.80:5002
沂水综合,http://113.122.170.43:8188/udp/239.21.2.79:5002
沂源综合,http://113.122.170.43:8188/udp/239.21.1.114:5002
河东综合,http://113.122.170.43:8188/udp/239.21.2.136:5002
沾化综合,http://113.122.170.43:8188/udp/239.21.1.226:5002$576p
泰山综合,http://113.122.170.43:8188/udp/239.21.2.147:5002
济南少儿,http://113.122.170.43:8188/udp/239.21.1.68:5002$576p
济南教育,http://113.122.170.43:8188/udp/239.21.1.133:5002
济南文旅体育,http://113.122.170.43:8188/udp/239.21.1.65:5002$576p
济南新闻综合,http://113.122.170.43:8188/udp/239.21.1.94:5002$1080p
济南生活,http://113.122.170.43:8188/udp/239.21.1.64:5002$576p
济南都市,http://113.122.170.43:8188/udp/239.21.1.63:5002$576p
济南鲁中,http://113.122.170.43:8188/udp/239.21.1.149:5002
济宁文旅,http://113.122.170.43:8188/udp/239.21.2.20:5002$576p
济宁生活,http://113.122.170.43:8188/udp/239.21.1.139:5002$576p
济宁综合,http://113.122.170.43:8188/udp/239.21.2.19:5002$1080p
济宁高新,http://113.122.170.43:8188/udp/239.21.2.83:5002
济阳综合,http://113.122.170.43:8188/udp/239.21.1.187:5002$1080p
海洋频道,http://113.122.170.43:8188/udp/239.21.2.119:5002
海阳综合,http://113.122.170.43:8188/udp/239.21.2.64:5002
海阳综合,http://113.122.170.43:8188/udp/239.21.2.68:5002
海阳综艺,http://113.122.170.43:8188/udp/239.21.2.65:5002
淄博影视,http://113.122.170.43:8188/udp/239.21.1.182:5002$1080p
淄博文旅,http://113.122.170.43:8188/udp/239.21.1.83:5002$576p
淄博新闻综合,http://113.122.170.43:8188/udp/239.21.1.84:5002
淄博民生,http://113.122.170.43:8188/udp/239.21.1.109:5002
淄川新闻,http://113.122.170.43:8188/udp/239.21.1.160:5002$1080p
滨州新闻综合,http://113.122.170.43:8188/udp/239.21.1.118:5002
滨州民生,http://113.122.170.43:8188/udp/239.21.1.119:5002$576p
潍坊公共,http://113.122.170.43:8188/udp/239.21.2.88:5002
潍坊新闻综合,http://113.122.170.43:8188/udp/239.21.1.77:5002$1080p
潍坊科教文化,http://113.122.170.43:8188/udp/239.21.2.89:5002
潍坊经济生活,http://113.122.170.43:8188/udp/239.21.1.78:5002
潍坊高新区,http://113.122.170.43:8188/udp/239.21.2.131:5002
烟台公共,http://113.122.170.43:8188/udp/239.21.1.117:5002$576p
烟台影视,http://113.122.170.43:8188/udp/239.21.1.204:5002$1080p
烟台新闻综合,http://113.122.170.43:8188/udp/239.21.1.116:5002
烟台经济科教,http://113.122.170.43:8188/udp/239.21.1.205:5002$1080p
牟平生活,http://113.122.170.43:8188/udp/239.21.2.11:5002$1080p
牟平综合,http://113.122.170.43:8188/udp/239.21.2.10:5002$1080p
牟平综合,http://113.122.170.43:8188/udp/239.21.2.56:5002
禹城综合,http://113.122.170.43:8188/udp/239.21.1.241:5002$1080p
禹城综艺,http://113.122.170.43:8188/udp/239.21.1.242:5002$1080p
聊城民生,http://113.122.170.43:8188/udp/239.21.1.254:5002$1080p
聊城综合,http://113.122.170.43:8188/udp/239.21.1.253:5002$1080p
肥城综合,http://113.122.170.43:8188/udp/239.21.2.161:5002
胶州综合,http://113.122.170.43:8188/udp/239.21.2.60:5002
茌平综合,http://113.122.170.43:8188/udp/239.21.1.219:5002$1080p
荣成综合,http://113.122.170.43:8188/udp/239.21.1.227:5002$1080p
莒南综合,http://113.122.170.43:8188/udp/239.21.2.66:5002
莒县综合,http://113.122.170.43:8188/udp/239.21.1.236:5002$1080p
莘县综合,http://113.122.170.43:8188/udp/239.21.1.211:5002$1080p
莱西综合,http://113.122.170.43:8188/udp/239.21.1.247:5002$1080p
菏泽公共,http://113.122.170.43:8188/udp/239.21.2.18:5002$1080p
菏泽综合,http://113.122.170.43:8188/udp/239.21.1.103:5002
蒙阴综合,http://113.122.170.43:8188/udp/239.21.2.23:5002$1080p
诸城综合,http://113.122.170.43:8188/udp/239.21.1.217:5002$576p
邹城综合,http://113.122.170.43:8188/udp/239.21.1.185:5002$1080p
邹平综合,http://113.122.170.43:8188/udp/239.21.1.238:5002$1080p
郓城综合,http://113.122.170.43:8188/udp/239.21.1.251:5002$1080p
鄄城综合,http://113.122.170.43:8188/udp/239.21.2.141:5002
长岛综合,http://113.122.170.43:8188/udp/239.21.2.52:5002
长清综合,http://113.122.170.43:8188/udp/239.21.1.107:5002$576p
阳信综合,http://113.122.170.43:8188/udp/239.21.1.252:5002$1080p
陵城综合,http://113.122.170.43:8188/udp/239.21.2.24:5002$1080p
青岛影视,http://113.122.170.43:8188/udp/239.21.1.71:5002$576p
青岛教育,http://113.122.170.43:8188/udp/239.21.1.74:5002$576p
青岛文化娱乐,http://113.122.170.43:8188/udp/239.21.1.72:5002$576p
青岛新闻综合,http://113.122.170.43:8188/udp/239.21.1.69:5002
青岛经济生活,http://113.122.170.43:8188/udp/239.21.1.70:5002
青州文化旅游,http://113.122.170.43:8188/udp/239.21.1.231:5002$1080p
青州综合,http://113.122.170.43:8188/udp/239.21.1.232:5002$1080p
高密综合,http://113.122.170.43:8188/udp/239.21.2.59:5002
高青综合,http://113.122.170.43:8188/udp/239.21.2.140:5002
鱼台生活,http://113.122.170.43:8188/udp/239.21.2.135:5002
鱼台综合,http://113.122.170.43:8188/udp/239.21.2.134:5002
黄岛生活,http://113.122.170.43:8188/udp/239.21.2.58:5002
黄岛综合,http://113.122.170.43:8188/udp/239.21.2.57:5002
齐河综合,http://113.122.170.43:8188/udp/239.21.1.230:5002$1080p
龙口综合,http://113.122.170.43:8188/udp/239.21.2.146:5002$1080p

山东电信-组播2,#genre#


山东电信-组播3,#genre#


山东移动-组播1,#genre#
山东联通-组播1,#genre#
山东联通-组播2,#genre#
山东联通-组播3,#genre#
山西电信-组播1,#genre#

山西电信-组播2,#genre#

山西电信-组播3,#genre#

山西移动-组播1,#genre#

山西移动-组播2,#genre#

山西移动-组播3,#genre#

山西联通-组播1,#genre#
山西联通-组播2,#genre#
山西联通-组播3,#genre#
广东电信-组播1,#genre#
BRTV卡酷少儿,http://113.119.26.71:58888/udp/239.77.0.79:5146$576p
BRTV卡酷少儿,http://113.119.26.71:58888/udp/239.77.1.50:5146
CCTV-1 综合,http://113.119.26.71:58888/udp/239.77.0.129:5146$1080p
CCTV-1 综合,http://113.119.26.71:58888/udp/239.77.0.14:5146$576p
CCTV-1 综合,http://113.119.26.71:58888/udp/239.77.0.30:5146$576p
CCTV-1 综合,http://113.119.26.71:58888/udp/239.77.0.86:5146$1080p
CCTV-1 综合,http://113.119.26.71:58888/udp/239.77.1.144:5146
CCTV-1 综合,http://113.119.26.71:58888/udp/239.77.1.17:5146
CCTV-2 财经,http://113.119.26.71:58888/udp/239.253.43.17:5146$1080p
CCTV-2 财经,http://113.119.26.71:58888/udp/239.77.0.137:5146$1080p
CCTV-2 财经,http://113.119.26.71:58888/udp/239.77.0.31:5146$576p
CCTV-2 财经,http://113.119.26.71:58888/udp/239.77.1.158:5146
CCTV-3 综艺,http://113.119.26.71:58888/udp/239.77.0.107:5146$1080p
CCTV-3 综艺,http://113.119.26.71:58888/udp/239.77.0.111:5146$1080p
CCTV-3 综艺,http://113.119.26.71:58888/udp/239.77.0.169:5146$1080p
CCTV-3 综艺,http://113.119.26.71:58888/udp/239.77.0.175:5146$1080p
CCTV-3 综艺,http://113.119.26.71:58888/udp/239.77.0.32:5146$576p
CCTV-4 中文国际,http://113.119.26.71:58888/udp/239.253.43.27:5146$1080p
CCTV-4 中文国际,http://113.119.26.71:58888/udp/239.77.0.33:5146$576p
CCTV-4 中文国际,http://113.119.26.71:58888/udp/239.77.0.78:5146$1080p
CCTV-4 中文国际,http://113.119.26.71:58888/udp/239.77.1.163:5146
CCTV-4 中文国际,http://113.119.26.71:58888/udp/239.77.1.166:5146
CCTV-4 欧洲,http://113.119.26.71:58888/udp/239.253.43.120:5146
CCTV-4 美洲,http://113.119.26.71:58888/udp/239.253.43.121:5146$1080p
CCTV-5 体育 ,http://113.119.26.71:58888/udp/239.77.0.176:5146$1080p
CCTV-5 体育 ,http://113.119.26.71:58888/udp/239.77.0.177:5146$1080p
CCTV-5 体育,http://113.119.26.71:58888/udp/239.77.0.108:5146$1080p
CCTV-5 体育,http://113.119.26.71:58888/udp/239.77.0.170:5146$1080p
CCTV-5 体育,http://113.119.26.71:58888/udp/239.77.0.34:5146$576p
CCTV-5 体育,http://113.119.26.71:58888/udp/239.77.1.8:5146
CCTV-5+ 体育赛事,http://113.119.26.71:58888/udp/239.77.0.87:5146$1080p
CCTV-5+ 体育赛事,http://113.119.26.71:58888/udp/239.77.1.147:5146
CCTV-5+ 体育赛事,http://113.119.26.71:58888/udp/239.77.1.31:5146
CCTV-6 电影,http://113.119.26.71:58888/udp/239.77.0.171:5146$1080p
CCTV-6 电影,http://113.119.26.71:58888/udp/239.77.0.178:5146$1080p
CCTV-6 电影,http://113.119.26.71:58888/udp/239.77.0.35:5146$576p
CCTV-7 国防军事,http://113.119.26.71:58888/udp/239.77.0.138:5146$1080p
CCTV-7 国防军事,http://113.119.26.71:58888/udp/239.77.0.36:5146$576p
CCTV-7 国防军事,http://113.119.26.71:58888/udp/239.77.1.159:5146
CCTV-7 国防军事,http://113.119.26.71:58888/udp/239.77.1.167:5146
CCTV-8 电视剧,http://113.119.26.71:58888/udp/239.253.43.28:5146$1080p
CCTV-8 电视剧,http://113.119.26.71:58888/udp/239.77.0.172:5146$1080p
CCTV-8 电视剧,http://113.119.26.71:58888/udp/239.77.0.181:5146$1080p
CCTV-8 电视剧,http://113.119.26.71:58888/udp/239.77.0.37:5146$576p
CCTV-8 电视剧,http://113.119.26.71:58888/udp/239.77.1.10:5146
CCTV-9 纪录,http://113.119.26.71:58888/udp/239.77.0.135:5146
CCTV-9 纪录,http://113.119.26.71:58888/udp/239.77.0.135:5146$1080p
CCTV-9 纪录,http://113.119.26.71:58888/udp/239.77.0.38:5146$576p
CCTV-9 纪录,http://113.119.26.71:58888/udp/239.77.1.160:5146
CCTV-9 纪录,http://113.119.26.71:58888/udp/239.77.1.168:5146
CCTV-10 科教,http://113.119.26.71:58888/udp/239.77.0.101:5146$1080p
CCTV-10 科教,http://113.119.26.71:58888/udp/239.77.0.39:5146$576p
CCTV-10 科教,http://113.119.26.71:58888/udp/239.77.1.113:5146
CCTV-10 科教,http://113.119.26.71:58888/udp/239.77.1.169:5146
CCTV-11 戏曲,http://113.119.26.71:58888/udp/239.77.0.40:5146$576p
CCTV-11 戏曲,http://113.119.26.71:58888/udp/239.77.1.108:5146
CCTV-11 戏曲,http://113.119.26.71:58888/udp/239.77.1.238:5146
CCTV-12 社会与法,http://113.119.26.71:58888/udp/239.77.0.102:5146$1080p
CCTV-12 社会与法,http://113.119.26.71:58888/udp/239.77.0.136:5146$1080p
CCTV-12 社会与法,http://113.119.26.71:58888/udp/239.77.0.41:5146$576p
CCTV-12 社会与法,http://113.119.26.71:58888/udp/239.77.1.109:5146
CCTV-12 社会与法,http://113.119.26.71:58888/udp/239.77.1.170:5146
CCTV-13 新闻,http://113.119.26.71:58888/udp/239.253.43.196:5146
CCTV-13 新闻,http://113.119.26.71:58888/udp/239.77.0.188:5146$1080p
CCTV-13 新闻,http://113.119.26.71:58888/udp/239.77.0.42:5146$576p
CCTV-14 少儿,http://113.119.26.71:58888/udp/239.77.0.133:5146$1080p
CCTV-14 少儿,http://113.119.26.71:58888/udp/239.77.0.43:5146$576p
CCTV-14 少儿,http://113.119.26.71:58888/udp/239.77.1.161:5146
CCTV-14 少儿,http://113.119.26.71:58888/udp/239.77.1.171:5146
CCTV-15 音乐,http://113.119.26.71:58888/udp/239.77.0.44:5146$576p
CCTV-15 音乐,http://113.119.26.71:58888/udp/239.77.1.120:5146
CCTV-15 音乐,http://113.119.26.71:58888/udp/239.77.1.239:5146
CCTV-16 奥林匹克,http://113.119.26.71:58888/udp/239.77.0.165:5146$1080p
CCTV-16 奥林匹克,http://113.119.26.71:58888/udp/239.77.0.218:5146$2160p
CCTV-16 奥林匹克,http://113.119.26.71:58888/udp/239.77.1.76:5146
CCTV-16 奥林匹克,http://113.119.26.71:58888/udp/239.77.1.98:5146
CCTV-16 奥林匹克,http://113.119.26.71:58888/udp/239.77.0.18:5146
CCTV-17 农业农村,http://113.119.26.71:58888/udp/239.77.0.115:5146$576p
CCTV-17 农业农村,http://113.119.26.71:58888/udp/239.77.0.198:5146$1080p
CCTV-17 农业农村,http://113.119.26.71:58888/udp/239.77.1.121:5146
CCTV4K,http://113.119.26.71:58888/udp/239.77.0.174:5146
CCTV4K,http://113.119.26.71:58888/udp/239.77.0.194:5146$2160p
CCTV4K,http://113.119.26.71:58888/udp/239.77.1.180:5146
CCTV世界地理,http://113.119.26.71:58888/udp/239.253.43.24:5146$1080p
CCTV兵器科技,http://113.119.26.71:58888/udp/239.253.43.18:5146$1080p
CCTV兵器科技,http://113.119.26.71:58888/udp/239.253.43.19:5146$1080p
CCTV兵器科技,http://113.119.26.71:58888/udp/239.253.43.9:5146$480p
CCTV卫生健康,http://113.119.26.71:58888/udp/239.77.0.212:5146$1080p
CCTV央视台球,http://113.119.26.71:58888/udp/239.253.43.11:5146$480p
CCTV央视台球,http://113.119.26.71:58888/udp/239.253.43.21:5146$1080p
CCTV央视文化精品,http://113.119.26.71:58888/udp/239.253.43.13:5146
CCTV女性时尚,http://113.119.26.71:58888/udp/239.253.43.23:5146$1080p
CCTV女性时尚,http://113.119.26.71:58888/udp/239.253.43.8:5146$1080p
CCTV怀旧剧场,http://113.119.26.71:58888/udp/239.253.43.25:5146$1080p
CCTV怀旧剧场,http://113.119.26.71:58888/udp/239.253.43.5:5146$1080p
CCTV电视指南,http://113.119.26.71:58888/udp/239.253.43.10:5146
CCTV第一剧场,http://113.119.26.71:58888/udp/239.253.43.15:5146$1080p
CCTV风云剧场,http://113.119.26.71:58888/udp/239.253.43.26:5146$1080p
CCTV风云足球,http://113.119.26.71:58888/udp/239.253.43.14:5146$1080p
CCTV风云足球,http://113.119.26.71:58888/udp/239.253.43.20:5146$1080p
CCTV风云音乐,http://113.119.26.71:58888/udp/239.253.43.6:5146
CCTV高尔夫网球,http://113.119.26.71:58888/udp/239.253.43.22:5146$1080p
CCTV风云剧场,http://113.119.26.71:58888/udp/239.253.43.16:5146$1080p
CCTV风云音乐,http://113.119.26.71:58888/udp/239.253.43.29:5146$1080p
CETV1,http://113.119.26.71:58888/udp/239.77.0.200:5146$1080p
CETV1,http://113.119.26.71:58888/udp/239.77.1.222:5146
CETV2,http://113.119.26.71:58888/udp/239.77.0.28:5146$576p
CETV2,http://113.119.26.71:58888/udp/239.77.1.69:5146
CETV4,http://113.119.26.71:58888/udp/239.253.43.40:5146$1080p
CETV4,http://113.119.26.71:58888/udp/239.253.43.114:5146$1080p
CETV早期教育,http://113.119.26.71:58888/udp/239.77.0.180:5146$1080p
CETV早期教育,http://113.119.26.71:58888/udp/239.77.1.114:5146
CETV早期教育,http://113.119.26.71:58888/udp/239.77.1.122:5146
CGTN,http://113.119.26.71:58888/udp/239.77.0.199:5146$1080p
CGTN,http://113.119.26.71:58888/udp/239.77.0.45:5146$576p
CGTN,http://113.119.26.71:58888/udp/239.77.1.27:5146
CGTN俄语,http://113.119.26.71:58888/udp/239.253.43.201:5146
CGTN法语,http://113.119.26.71:58888/udp/239.77.0.228:5146$1080p
CGTN纪录,http://113.119.26.71:58888/udp/239.253.43.122:5146
CGTN西语,http://113.119.26.71:58888/udp/239.77.0.221:5146$1080p
CGTN阿语,http://113.119.26.71:58888/udp/239.253.43.200:5146$1080p
中央新影-中学生,http://113.119.26.71:58888/udp/239.77.1.195:5146
中央新影-发现之旅,http://113.119.26.71:58888/udp/239.77.1.112:5146
中央新影-发现之旅,http://113.119.26.71:58888/udp/239.253.43.127:5146$480p
中央新影-老故事,http://113.119.26.71:58888/udp/239.77.1.197:5146
北京卫视4K,http://113.119.26.71:58888/udp/239.77.0.2:5146$2160p
北京卫视4K,http://113.119.26.71:58888/udp/239.77.0.3:5146
北京卫视4K,http://113.119.26.71:58888/udp/239.77.1.13:5146
东方卫视4K,http://113.119.26.71:58888/udp/239.77.0.59:5146$2160p
四川卫视4K,http://113.119.26.71:58888/udp/239.77.0.60:5146$2160p
山东卫视4K,http://113.119.26.71:58888/udp/239.77.0.61:5146$2160p
广东卫视4K,http://113.119.26.71:58888/udp/239.77.0.27:5146
